,movieid,title,year,romance,sci-fi,animation,film-noir,musical,adventure,thriller,horror,documentary,fantasy,mystery,children,comedy,crime,western,imax,war,drama,action,pc1,pc2,tsne_1,tsne_2,cluster_no
155,184,Nadja,1994.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.5440206508830789,-0.4085315032874997,-7.1447654,-3.0056765,10
156,185,"Net, The",1995.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,-0.4362405818232093,1.0564695442966585,-11.672699,62.30997,8
157,186,Nine Months,1995.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.8259408403478856,-0.43446626875155797,-32.18573,-26.06033,16
158,187,Party Girl,1995.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.7562343573627718,-0.11883799232535354,18.826315,-13.375282,3
159,188,"Prophecy, The",1995.0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0.012191008113972456,0.466256504548319,-61.836746,-18.766462,14
160,189,Reckless,1995.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.8139937466399733,-0.038838029363932186,-45.115757,8.829985,29
161,190,Safe,1995.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.23238414517114087,0.5161397696685858,63.710396,-20.80572,1
162,191,"Scarlet Letter, The",1995.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.4743141678979652,-0.7241597797137045,39.214317,8.434273,9
163,193,Showgirls,1995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.5440206508830789,-0.4085315032874997,-6.722297,-3.9137657,10
164,194,Smoke,1995.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.15136793251111375,-0.6887975607305701,-6.9287114,-38.450104,2
165,195,Something to Talk About,1995.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.22107441549622756,-1.0044258371567747,18.952477,-44.026455,6
166,196,Species,1995.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.02101702483545126,0.5649100787705081,-52.46992,52.659695,14
167,198,Strange Days,1995.0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,-1.1300472161357296,0.7726528908884053,-21.18641,31.890852,7
168,199,"Umbrellas of Cherbourg, The (Parapluies de Cherbourg, Les)",1964.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.4428625092312662,-0.7484150859225124,54.019108,12.032597,9
169,201,Three Wishes,1995.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-0.48626126160587746,-0.32853154032607845,50.11392,36.396782,31
170,202,Total Eclipse,1995.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.4743141678979652,-0.7241597797137045,39.367687,8.4238615,9
171,203,"To Wong Foo, Thanks for Everything! Julie Newmar",1995.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.7562343573627718,-0.11883799232535354,18.922655,-13.719557,3
172,204,Under Siege 2: Dark Territory,1995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.010268951111672019,0.6111300433631409,14.154209,76.65038,30
173,205,Unstrung Heroes,1995.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.15136793251111375,-0.6887975607305701,-7.1294756,-38.423016,2
174,206,Unzipped,1995.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.07529304578560245,0.18354212983446055,42.742218,-26.489998,25
175,207,"Walk in the Clouds, A",1995.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.4743141678979652,-0.7241597797137045,38.83264,8.229658,9
176,208,Waterworld,1995.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0444405572032653,1.0851199938396985,12.576874,54.625256,20
177,209,White Man's Burden,1995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.5440206508830789,-0.4085315032874997,-6.7225213,-3.9134917,10
178,210,Wild Bill,1995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.059831031636020104,0.16720510450883155,45.76787,-65.37916,25
179,211,"Browning Version, The",1994.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.5440206508830789,-0.4085315032874997,-7.0621,-3.3378048,10
180,212,Bushwhacked,1995.0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0.6116167481072117,0.2671262173502424,7.5831094,18.537867,21
181,213,Burnt by the Sun (Utomlyonnye solntsem),1994.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.5440206508830789,-0.4085315032874997,-7.1337566,-2.5419369,10
182,214,Before the Rain (Pred dozhdot),1994.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-0.589490619057275,-0.42945187641568844,-3.6753764,-74.42638,10
183,215,Before Sunrise,1995.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.4743141678979652,-0.7241597797137045,39.214355,8.434285,9
184,216,Billy Madison,1995.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.7562343573627718,-0.11883799232535354,18.826315,-13.375282,3
185,217,"Babysitter, The",1995.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-0.8372505700227988,-0.05381979873663059,-29.262442,68.839386,12
186,218,Boys on the Side,1995.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.15136793251111375,-0.6887975607305701,-7.5299616,-37.70031,2
187,219,"Cure, The",1995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.5440206508830789,-0.4085315032874997,-7.0937905,-3.2435193,10
188,220,Castle Freak,1995.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.03219442656654222,0.33251185268022115,-70.687706,-12.604758,14
189,222,Circle of Friends,1995.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.4743141678979652,-0.7241597797137045,38.81885,8.148476,9
190,223,Clerks,1994.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.7562343573627718,-0.11883799232535354,18.826338,-13.3753395,3
191,224,Don Juan DeMarco,1995.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.22107441549622756,-1.0044258371567747,18.480597,-43.477306,6
192,225,Disclosure,1994.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-0.8372505700227988,-0.05381979873663059,-29.262442,68.839386,12
193,227,Drop Zone,1994.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-0.30349887025139194,0.9658417479140097,28.645317,68.64954,27
194,228,Destiny Turns on the Radio,1995.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.7562343573627718,-0.11883799232535354,18.922688,-13.719397,3
195,229,Death and the Maiden,1994.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-0.8372505700227988,-0.05381979873663059,-29.262442,68.839386,12
196,230,Dolores Claiborne,1995.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-0.8372505700227988,-0.05381979873663059,-29.172398,69.5964,12
197,231,Dumb & Dumber (Dumb and Dumber),1994.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.8221212674088004,0.12275373206091746,13.410824,16.691254,19
198,232,Eat Drink Man Woman (Yin shi nan nu),1994.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.22107441549622756,-1.0044258371567747,18.480597,-43.477306,6
199,233,Exotica,1994.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.5440206508830789,-0.4085315032874997,-7.143312,-3.0243404,10
200,234,Exit to Eden,1994.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.7562343573627718,-0.11883799232535354,18.922674,-13.719366,3
201,235,Ed Wood,1994.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.15136793251111375,-0.6887975607305701,-7.7026763,-38.121784,2
202,236,French Kiss,1995.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.7548261152676344,0.015235709493866044,-39.932682,-17.331245,16
203,237,Forget Paris,1995.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.8259408403478856,-0.43446626875155797,-31.984943,-26.813446,16
204,238,Far From Home: The Adventures of Yellow Dog,1995.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.23690299098511577,0.44972115528037976,32.099678,53.616024,0
205,239,"Goofy Movie, A",1995.0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1.018457703425183,-0.31916217851985745,-51.19542,-33.799187,18
206,240,Hideaway,1995.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.23238414517114087,0.5161397696685858,63.443623,-20.917732,1
207,241,Fluke,1995.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-0.4338503439125706,-0.36183013751110765,72.2759,28.384262,10
208,242,Farinelli: il castrato,1994.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.51256899221638,-0.43278680949630766,80.94667,28.847857,10
209,243,Gordy,1995.0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0.9241640536104819,0.007863336412459876,-35.041546,1.2884758,29
210,246,Hoop Dreams,1994.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.07529304578560245,0.18354212983446055,42.95654,-26.061909,25
211,247,Heavenly Creatures,1994.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.6767623624548965,-0.3179037069048513,-19.165272,-60.936787,17
212,248,Houseguest,1994.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.7562343573627718,-0.11883799232535354,18.922676,-13.719378,3
213,249,Immortal Beloved,1994.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.4743141678979652,-0.7241597797137045,39.982788,8.252405,9
214,250,Heavyweights (Heavy Weights),1995.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.8664046643332803,-0.07213662654896141,-47.167076,-50.833733,18
215,251,"Hunted, The",1995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.010268951111672019,0.6111300433631409,13.832304,76.450836,30
216,252,I.Q.,1994.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.8259408403478856,-0.43446626875155797,-32.65216,-26.762331,16
217,253,Interview with the Vampire: The Vampire Chronicles,1994.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-0.5726719982851157,-0.23744771572499523,69.695404,17.327831,14
218,254,Jefferson in Paris,1995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.5440206508830789,-0.4085315032874997,-6.7188697,-3.918187,10
219,255,"Jerky Boys, The",1995.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.7562343573627718,-0.11883799232535354,18.92269,-13.719388,3
220,256,Junior,1994.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.7450569556316805,0.11356023376493357,-42.819813,37.165165,3
221,257,Just Cause,1995.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-0.31014695290091226,0.5698844585752624,1.600625,-25.23746,1
222,258,"Kid in King Arthur's Court, A",1995.0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1.0597574466416242,-0.06617321562747389,10.930278,28.751602,23
223,259,Kiss of Death,1995.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,-0.9699922815946161,0.03680799764601803,-66.029434,18.45549,22
224,260,Star Wars: Episode IV - A New Hope,1977.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0444405572032653,1.0851199938396985,12.199268,55.13917,20
225,261,Little Women,1994.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.5440206508830789,-0.4085315032874997,-7.1250715,-3.097644,10
226,262,"Little Princess, A",1995.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-0.4338503439125706,-0.36183013751110765,72.27622,28.384449,10
227,263,Ladybird Ladybird,1994.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.5440206508830789,-0.4085315032874997,-7.1447654,-3.0056765,10
228,265,Like Water for Chocolate (Como agua para chocolate),1992.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-0.41655477862076357,-0.6441598167522831,43.561653,27.371073,9
229,266,Legends of the Fall,1994.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,-0.5207988784047197,-0.739303113450778,56.81227,22.72335,9
230,267,Major Payne,1995.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.7562343573627718,-0.11883799232535354,18.922678,-13.7193775,3
231,269,My Crazy Life (Mi vida loca),1993.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.5440206508830789,-0.4085315032874997,-7.1448746,-2.6180487,10
232,270,Love Affair,1994.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.4743141678979652,-0.7241597797137045,38.944244,7.846978,9
233,271,Losing Isaiah,1995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.5440206508830789,-0.4085315032874997,-7.0639315,-3.3336565,10
234,272,"Madness of King George, The",1994.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.15136793251111375,-0.6887975607305701,-7.697308,-37.82833,2
235,273,Mary Shelley's Frankenstein (Frankenstein),1994.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-0.5838494000162068,-0.005049489634708412,-50.392662,49.284557,14
236,274,Man of the House,1995.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.7562343573627718,-0.11883799232535354,18.922697,-13.719417,3
237,275,Mixed Nuts,1994.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.7562343573627718,-0.11883799232535354,18.922678,-13.71937,3
238,276,Milk Money,1994.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.8259408403478856,-0.43446626875155797,-32.18573,-26.06033,16
239,277,Miracle on 34th Street,1994.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.5440206508830789,-0.4085315032874997,-7.082765,-2.3103719,10
240,278,Miami Rhapsody,1995.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.7562343573627718,-0.11883799232535354,18.92269,-13.719393,3
241,279,My Family,1995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.5440206508830789,-0.4085315032874997,-8.706056,-4.4794,10
242,280,Murder in the First,1995.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-0.8372505700227988,-0.05381979873663059,-29.262442,68.839386,12
243,281,Nobody's Fool,1994.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.22107441549622756,-1.0044258371567747,18.952477,-44.026455,6
244,282,Nell,1994.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.5440206508830789,-0.4085315032874997,-7.1408935,-3.0215611,10
245,283,New Jersey Drive,1995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.6767623624548965,-0.3179037069048513,-18.471966,-60.450596,17
246,284,New York Cop (Nyû Yôku no koppu),1993.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-0.14301066268348958,0.7017578397457892,-3.0568805,82.803116,7
247,285,Beyond Bedlam,1993.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-0.5726719982851157,-0.23744771572499523,69.695404,17.327831,14
248,287,Nina Takes a Lover,1994.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.8259408403478856,-0.43446626875155797,-31.664942,-25.8846,16
249,288,Natural Born Killers,1994.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,-0.4362405818232093,1.0564695442966585,-12.412788,61.408966,8
250,289,Only You,1994.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.8259408403478856,-0.43446626875155797,-32.682888,-26.776714,16
251,290,Once Were Warriors,1994.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.6767623624548965,-0.3179037069048513,-19.165272,-60.936787,17
252,291,Poison Ivy II,1996.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-0.8372505700227988,-0.05381979873663059,-29.262442,68.839386,12
253,292,Outbreak,1995.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,-0.9195426968341407,0.6282804055990802,-32.41865,48.50127,4
254,293,Léon: The Professional (a.k.a. The Professional) (Léon),1994.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,-1.0411070066748673,0.48650997589144196,-18.2264,30.338734,7
255,294,"Perez Family, The",1995.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.8259408403478856,-0.43446626875155797,-31.85146,-25.920738,16
256,295,"Pyromaniac's Love Story, A",1995.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.8259408403478856,-0.43446626875155797,-31.224274,-26.300365,16
257,296,Pulp Fiction,1994.0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,-0.2746036982004235,-0.24345805979705232,-22.662844,21.869396,22
258,298,Pushing Hands (Tui shou),1992.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.5440206508830789,-0.4085315032874997,-6.72277,-3.913196,10
259,299,Priest,1994.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.5440206508830789,-0.4085315032874997,-6.8148665,-3.7944057,10
260,300,Quiz Show,1994.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.5440206508830789,-0.4085315032874997,-7.1447654,-3.0056765,10
261,301,Picture Bride (Bijo photo),1994.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.4743141678979652,-0.7241597797137045,39.884434,8.290996,9
262,302,"Queen Margot (Reine Margot, La)",1994.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.4743141678979652,-0.7241597797137045,38.832634,8.229656,9
263,303,"Quick and the Dead, The",1995.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,-0.30451361258395077,0.9716187873051247,31.04308,67.706894,27
264,304,Roommates,1995.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.15136793251111375,-0.6887975607305701,-7.5426383,-38.262417,2
265,305,Ready to Wear (Pret-A-Porter),1994.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.7562343573627718,-0.11883799232535354,18.29814,-12.65774,3
266,306,Three Colors: Red (Trois couleurs: Rouge),1994.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.5440206508830789,-0.4085315032874997,-7.142845,-3.0289955,10
267,307,Three Colors: Blue (Trois couleurs: Bleu),1993.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.5440206508830789,-0.4085315032874997,-7.078348,-3.2997382,10
268,308,Three Colors: White (Trzy kolory: Bialy),1994.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.15136793251111375,-0.6887975607305701,-7.7202687,-37.91136,2
269,310,Rent-a-Kid,1995.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.7562343573627718,-0.11883799232535354,18.400429,-12.743849,3
270,311,Relative Fear,1994.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-0.2610354925731774,0.6872235572310905,9.014767,-59.286163,11
271,312,Stuart Saves His Family,1995.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.7562343573627718,-0.11883799232535354,18.408047,-12.750867,3
272,313,"Swan Princess, The",1994.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.2533626370458758,0.2767321553494173,62.37628,55.012905,18
273,314,"Secret of Roan Inish, The",1994.0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,-0.4538537623651405,-0.22808548564301004,49.69964,38.949154,31
274,315,"Specialist, The",1994.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,-0.90836529510305,0.39588217950879334,-42.05296,21.435862,4
275,316,Stargate,1994.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0444405572032653,1.0851199938396985,11.414629,54.56581,20
276,317,"Santa Clause, The",1994.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0.20912732178831536,-0.6087975977691487,-38.466255,9.216707,2
277,318,"Shawshank Redemption, The",1994.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.6767623624548965,-0.3179037069048513,-19.165272,-60.936787,17
278,319,Shallow Grave,1994.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,-0.14186198662860625,-0.33408585617970094,-17.127672,-37.430557,2
279,320,Suture,1993.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.24631478154344488,0.5187434130824674,65.73556,-19.307634,1
280,321,Strawberry and Chocolate (Fresa y chocolate),1993.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.5440206508830789,-0.4085315032874997,-7.079124,-3.2996557,10
281,322,Swimming with Sharks,1995.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.15136793251111375,-0.6887975607305701,-7.6001725,-37.739426,2
282,324,"Sum of Us, The",1994.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.15136793251111375,-0.6887975607305701,-7.547122,-37.70006,2
283,325,National Lampoon's Senior Trip,1995.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.7562343573627718,-0.11883799232535354,18.629524,-13.001497,3
284,326,To Live (Huozhe),1994.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.5440206508830789,-0.4085315032874997,-7.0643764,-3.3325016,10
285,327,Tank Girl,1995.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.6739422305514294,0.5632622120103575,-39.678802,42.79822,28
286,328,Tales from the Crypt Presents: Demon Knight,1995.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-0.2610354925731774,0.6872235572310905,8.602806,-59.989487,11
287,329,Star Trek: Generations,1994.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.48931114256814146,0.06545844718905812,24.421837,31.838129,15
288,330,Tales from the Hood,1995.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,-0.17166201008552617,0.8728416273082938,-3.8225658,84.714615,7
289,331,Tom & Viv,1994.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.5440206508830789,-0.4085315032874997,-6.712109,-3.926045,10
290,332,Village of the Damned,1995.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.02101702483545126,0.5649100787705081,-52.65625,53.10474,14
291,333,Tommy Boy,1995.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.7562343573627718,-0.11883799232535354,18.298386,-12.657903,3
292,334,Vanya on 42nd Street,1994.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.5440206508830789,-0.4085315032874997,-6.815062,-3.7940598,10
293,335,Underneath,1995.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-0.31014695290091226,0.5698844585752624,1.600625,-25.23746,1
294,336,"Walking Dead, The",1995.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-0.589490619057275,-0.42945187641568844,-3.6753764,-74.42638,10
295,337,What's Eating Gilbert Grape,1993.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.5440206508830789,-0.4085315032874997,-7.0792027,-3.2994928,10
296,338,Virtuosity,1995.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-0.3146762719824829,1.1982399740042966,-31.513493,53.683285,13
297,339,While You Were Sleeping,1995.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.8259408403478856,-0.43446626875155797,-31.78714,-25.913862,16
298,340,"War, The",1994.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,-0.5236037090112464,-0.18786015202941767,30.408117,26.67856,15
299,341,Double Happiness,1994.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.5440206508830789,-0.4085315032874997,-7.0625715,-3.337127,10
300,342,Muriel's Wedding,1994.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.7562343573627718,-0.11883799232535354,18.298132,-12.657736,3
301,343,"Baby-Sitters Club, The",1995.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.1710160809390873,0.20812943089410876,59.958256,-52.011326,18
302,344,Ace Ventura: Pet Detective,1994.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.7562343573627718,-0.11883799232535354,18.63784,-13.014099,3
303,345,"Adventures of Priscilla, Queen of the Desert, The",1994.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.15136793251111375,-0.6887975607305701,-7.5426383,-38.262417,2
304,346,Backbeat,1993.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.51256899221638,-0.43278680949630766,81.52771,28.86132,10
305,347,Bitter Moon,1992.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.4882448042702695,-0.7215561362998226,34.90431,12.91089,9
306,348,Bullets Over Broadway,1994.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.7562343573627718,-0.11883799232535354,18.638334,-13.015386,3
307,349,Clear and Present Danger,1994.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,-1.0411070066748673,0.48650997589144196,-18.2264,30.338734,7
308,350,"Client, The",1994.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,-0.9150133777525701,-7.510982995409258e-05,-29.588552,10.311768,12
